#1
double table(8761,2)
# Time [s]	Q_flow [W]
2.367360000000000000e+07 3.444113012959456682e+03
2.367720000000000000e+07 3.455206233450669515e+03
2.368080000000000000e+07 3.670060880478342369e+03
2.368440000000000000e+07 3.506748645173484874e+03
2.368800000000000000e+07 3.377486452841876144e+03
2.369160000000000000e+07 3.538317988167084422e+03
2.369520000000000000e+07 5.496802323744237583e+03
2.369880000000000000e+07 6.206195554927397097e+03
2.370240000000000000e+07 5.008700704939811658e+03
2.370600000000000000e+07 4.294809626794417454e+03
2.370960000000000000e+07 3.545001367943592868e+03
2.371320000000000000e+07 3.092674724839679584e+03
2.371680000000000000e+07 2.826655122404281428e+03
2.372040000000000000e+07 2.505393534285042733e+03
2.372400000000000000e+07 2.473320965867738323e+03
2.372760000000000000e+07 2.681988477869856979e+03
2.373120000000000000e+07 2.620653787957886379e+03
2.373480000000000000e+07 3.240531904174671581e+03
2.373840000000000000e+07 4.243131392621280611e+03
2.374200000000000000e+07 4.661303628737096005e+03
2.374560000000000000e+07 4.380144007033897651e+03
2.374920000000000000e+07 4.347726882204990943e+03
2.375280000000000000e+07 4.478420513279182160e+03
2.375640000000000000e+07 3.167851327807133657e+03
2.376000000000000000e+07 3.438364483197167829e+03
2.376360000000000000e+07 3.454219249149896768e+03
2.376720000000000000e+07 3.429353794828866739e+03
2.377080000000000000e+07 3.609182850123051139e+03
2.377440000000000000e+07 3.842008103934879273e+03
2.377800000000000000e+07 4.143898659829789722e+03
2.378160000000000000e+07 6.779138180425376049e+03
2.378520000000000000e+07 5.909663082677770035e+03
2.378880000000000000e+07 4.917091089237127562e+03
2.379240000000000000e+07 4.299676282421974975e+03
2.379600000000000000e+07 3.793181216186897927e+03
2.379960000000000000e+07 3.170010133490377029e+03
2.380320000000000000e+07 2.784629749492728479e+03
2.380680000000000000e+07 2.253934332755438390e+03
2.381040000000000000e+07 2.209751849652792771e+03
2.381400000000000000e+07 2.383322205385168672e+03
2.381760000000000000e+07 2.516580021957191093e+03
2.382120000000000000e+07 2.745777486675746331e+03
2.382480000000000000e+07 3.654568316511118610e+03
2.382840000000000000e+07 4.212618238199892403e+03
2.383200000000000000e+07 3.984800219758954427e+03
2.383560000000000000e+07 4.280552169196371324e+03
2.383920000000000000e+07 4.479166071825911786e+03
2.384280000000000000e+07 3.061735088284999165e+03
2.384640000000000000e+07 3.194245253122200211e+03
2.385000000000000000e+07 3.273101909116945535e+03
2.385360000000000000e+07 3.351471549476686505e+03
2.385720000000000000e+07 3.481004770073048348e+03
2.386080000000000000e+07 3.568926473144104420e+03
2.386440000000000000e+07 3.841216881183970145e+03
2.386800000000000000e+07 6.902360791943840013e+03
2.387160000000000000e+07 5.662339105923139869e+03
2.387520000000000000e+07 5.243716105397017600e+03
2.387880000000000000e+07 3.947683685072996923e+03
2.388240000000000000e+07 3.274009511319069588e+03
2.388600000000000000e+07 2.667339140235368177e+03
2.388960000000000000e+07 2.137235351815759259e+03
2.389320000000000000e+07 2.091887262930218185e+03
2.389680000000000000e+07 1.991867211426857466e+03
2.390040000000000000e+07 2.104137169494682894e+03
2.390400000000000000e+07 2.049611396071046784e+03
2.390760000000000000e+07 2.712315300815953378e+03
2.391120000000000000e+07 4.337190581096146161e+03
2.391480000000000000e+07 4.373719211713520053e+03
2.391840000000000000e+07 3.985414320909803791e+03
2.392200000000000000e+07 4.170431100518419953e+03
2.392560000000000000e+07 4.295814339548004682e+03
2.392920000000000000e+07 2.679584901128459023e+03
2.393280000000000000e+07 2.819811745150923798e+03
2.393640000000000000e+07 3.015631791519476792e+03
2.394000000000000000e+07 3.114901391028769922e+03
2.394360000000000000e+07 3.088345190656596515e+03
2.394720000000000000e+07 3.194245253122200211e+03
2.395080000000000000e+07 3.250069975695993435e+03
2.395440000000000000e+07 6.039466856779003137e+03
2.395800000000000000e+07 4.993191842334521425e+03
2.396160000000000000e+07 4.888056371521361143e+03
2.396520000000000000e+07 4.114896374036582529e+03
2.396880000000000000e+07 2.884133806661692688e+03
2.397240000000000000e+07 2.377731277634112303e+03
2.397600000000000000e+07 1.997058773452324886e+03
2.397960000000000000e+07 1.493185578878032629e+03
2.398320000000000000e+07 1.316052985564681421e+03
2.398680000000000000e+07 1.940587523596776464e+03
2.399040000000000000e+07 1.634150010573229565e+03
2.399400000000000000e+07 2.280110977024281510e+03
2.399760000000000000e+07 2.921539939751436123e+03
2.400120000000000000e+07 3.339432826376389130e+03
2.400480000000000000e+07 3.076670661714177641e+03
2.400840000000000000e+07 3.043511068615669501e+03
2.401200000000000000e+07 3.213503385666785562e+03
2.401560000000000000e+07 1.848889676642877021e+03
2.401920000000000000e+07 1.771243459700466929e+03
2.402280000000000000e+07 1.837534289392408482e+03
2.402640000000000000e+07 1.953119430867688379e+03
2.403000000000000000e+07 2.023969779273409813e+03
2.403360000000000000e+07 1.981882194976168421e+03
2.403720000000000000e+07 2.339025050785223812e+03
2.404080000000000000e+07 4.537799407413625886e+03
2.404440000000000000e+07 3.854280132894884900e+03
2.404800000000000000e+07 3.258231530271125848e+03
2.405160000000000000e+07 2.938855875998544889e+03
2.405520000000000000e+07 2.175993428553941158e+03
2.405880000000000000e+07 1.845588846500761747e+03
2.406240000000000000e+07 1.125996699888178000e+03
2.406600000000000000e+07 6.020530712627656840e+02
2.406960000000000000e+07 2.282860309313302025e+02
2.407320000000000000e+07 4.162620976158078747e+02
2.407680000000000000e+07 4.410228732759842956e+02
2.408040000000000000e+07 6.196871347844805769e+02
2.408400000000000000e+07 1.271438516215972868e+03
2.408760000000000000e+07 1.557685312553287758e+03
2.409120000000000000e+07 1.528370124394037020e+03
2.409480000000000000e+07 1.764139227034192572e+03
2.409840000000000000e+07 1.826853672000393544e+03
2.410200000000000000e+07 2.726844118318779806e+02
2.410560000000000000e+07 6.225158247383814114e+02
2.410920000000000000e+07 7.468112619560685062e+02
2.411280000000000000e+07 7.901409512687888537e+02
2.411640000000000000e+07 9.739373038551652826e+02
2.412000000000000000e+07 5.731259559108856365e+02
2.412360000000000000e+07 7.777811888829884310e+02
2.412720000000000000e+07 3.305222311819430161e+03
2.413080000000000000e+07 3.908247301993357723e+03
2.413440000000000000e+07 3.566531235244763138e+03
2.413800000000000000e+07 2.595487389280435309e+03
2.414160000000000000e+07 2.363600959052770122e+03
2.414520000000000000e+07 2.399536301053336956e+03
2.414880000000000000e+07 2.264563064233313526e+03
2.415240000000000000e+07 1.917642563923618809e+03
2.415600000000000000e+07 1.772922824955783199e+03
2.415960000000000000e+07 1.916161174020300223e+03
2.416320000000000000e+07 2.416644737753721984e+03
2.416680000000000000e+07 2.638438809962123287e+03
2.417040000000000000e+07 3.531158981628616402e+03
2.417400000000000000e+07 3.725817288728082076e+03
2.417760000000000000e+07 3.699915426320045299e+03
2.418120000000000000e+07 4.318853479275091559e+03
2.418480000000000000e+07 3.956000296963509300e+03
2.418840000000000000e+07 2.406895471573634495e+03
2.419200000000000000e+07 2.462651156061383062e+03
2.419560000000000000e+07 2.434800169585379535e+03
2.419920000000000000e+07 2.406895471573634495e+03
2.420280000000000000e+07 2.067849733245187963e+03
2.420640000000000000e+07 2.124893749838855456e+03
2.421000000000000000e+07 2.463949511431292194e+03
2.421360000000000000e+07 4.622350501096256266e+03
2.421720000000000000e+07 4.274226175317382513e+03
2.422080000000000000e+07 2.363601718575290761e+03
2.422440000000000000e+07 1.834806344915489490e+03
2.422800000000000000e+07 1.483934010352510541e+03
2.423160000000000000e+07 1.208678069466207262e+03
2.423520000000000000e+07 1.622746509219222162e+03
2.423880000000000000e+07 1.664938308751968634e+03
2.424240000000000000e+07 1.726930961750546203e+03
2.424600000000000000e+07 1.612533205152632718e+03
2.424960000000000000e+07 1.507274029328536471e+03
2.425320000000000000e+07 2.069750595674116084e+03
2.425680000000000000e+07 2.616807425907121342e+03
2.426040000000000000e+07 2.713606290084586817e+03
2.426400000000000000e+07 3.229846234162098881e+03
2.426760000000000000e+07 3.523833546991889762e+03
2.427120000000000000e+07 3.709250421825319791e+03
2.427480000000000000e+07 2.051256615837040044e+03
2.427840000000000000e+07 2.098408675656602099e+03
2.428200000000000000e+07 2.238338566959430864e+03
2.428560000000000000e+07 2.124893749838855456e+03
2.428920000000000000e+07 2.518191611923997698e+03
2.429280000000000000e+07 2.434800169585379535e+03
2.429640000000000000e+07 2.462651156061383062e+03
2.430000000000000000e+07 5.741112536674155308e+03
2.430360000000000000e+07 4.985521348143335672e+03
2.430720000000000000e+07 3.851134697639758542e+03
2.431080000000000000e+07 3.336064429204195676e+03
2.431440000000000000e+07 3.013097759376645627e+03
2.431800000000000000e+07 2.703988552113999503e+03
2.432160000000000000e+07 2.634999179683805323e+03
2.432520000000000000e+07 2.552668540681383547e+03
2.432880000000000000e+07 2.707718284700814820e+03
2.433240000000000000e+07 2.373081024509891904e+03
2.433600000000000000e+07 2.601044971792820434e+03
2.433960000000000000e+07 3.454422816577791309e+03
2.434320000000000000e+07 3.782355345935707192e+03
2.434680000000000000e+07 4.097990900022467031e+03
2.435040000000000000e+07 4.202085128041837379e+03
2.435400000000000000e+07 4.453338229925005180e+03
2.435760000000000000e+07 4.321081638304527587e+03
2.436120000000000000e+07 2.946305039092675543e+03
2.436480000000000000e+07 3.182068868780776938e+03
2.436840000000000000e+07 3.273101909116945535e+03
2.437200000000000000e+07 3.403447454207640931e+03
2.437560000000000000e+07 3.333979939472236765e+03
2.437920000000000000e+07 3.273101909116945535e+03
2.438280000000000000e+07 3.382030871260659296e+03
2.438640000000000000e+07 5.649125535609936378e+03
2.439000000000000000e+07 6.135758422183173025e+03
2.439360000000000000e+07 4.467657927789254245e+03
2.439720000000000000e+07 3.718984931680045520e+03
2.440080000000000000e+07 2.620653787957886379e+03
2.440440000000000000e+07 2.037236034577527789e+03
2.440800000000000000e+07 1.528906380099449052e+03
2.441160000000000000e+07 1.236154577110880155e+03
2.441520000000000000e+07 1.100396156016071018e+03
2.441880000000000000e+07 9.978178610930588093e+02
2.442240000000000000e+07 1.141898843176505352e+03
2.442600000000000000e+07 2.420234981969649652e+03
2.442960000000000000e+07 2.771960323812905699e+03
2.443320000000000000e+07 2.940564712966551724e+03
2.443680000000000000e+07 3.266057146636404013e+03
2.444040000000000000e+07 3.156118151598699569e+03
2.444400000000000000e+07 2.966980754869960037e+03
2.444760000000000000e+07 1.217325963390339894e+03
2.445120000000000000e+07 1.237736090024770874e+03
2.445480000000000000e+07 1.216778545836819376e+03
2.445840000000000000e+07 1.216778545836819376e+03
2.446200000000000000e+07 1.396512702795772157e+03
2.446560000000000000e+07 1.456003849639814234e+03
2.446920000000000000e+07 1.848169509283817206e+03
2.447280000000000000e+07 4.040767525722920254e+03
2.447640000000000000e+07 4.577317698793357522e+03
2.448000000000000000e+07 2.955634210995955527e+03
2.448360000000000000e+07 2.135763711942675400e+03
2.448720000000000000e+07 1.803578705552915153e+03
2.449080000000000000e+07 1.351920878311692604e+03
2.449440000000000000e+07 9.192910929377823095e+02
2.449800000000000000e+07 7.548794314260376268e+02
2.450160000000000000e+07 7.094014159906297436e+02
2.450520000000000000e+07 1.175316142576959692e+03
2.450880000000000000e+07 1.303237310286478532e+03
2.451240000000000000e+07 1.811892167741629464e+03
2.451600000000000000e+07 2.941080233551690526e+03
2.451960000000000000e+07 3.399243138032340084e+03
2.452320000000000000e+07 3.270271178923856496e+03
2.452680000000000000e+07 3.132501849192841746e+03
2.453040000000000000e+07 3.088549672131362513e+03
2.453400000000000000e+07 1.216778545836819376e+03
2.453760000000000000e+07 1.306881540406911427e+03
2.454120000000000000e+07 1.426284610348395290e+03
2.454480000000000000e+07 1.366688221825082792e+03
2.454840000000000000e+07 1.426284610348395290e+03
2.455200000000000000e+07 1.603807268618169701e+03
2.455560000000000000e+07 1.633209169761000112e+03
2.455920000000000000e+07 4.417952595574401130e+03
2.456280000000000000e+07 4.200402803540631794e+03
2.456640000000000000e+07 3.063501859928308477e+03
2.457000000000000000e+07 1.956828748445374686e+03
2.457360000000000000e+07 1.594663420963814360e+03
2.457720000000000000e+07 1.018418654715916546e+03
2.458080000000000000e+07 5.573516401615869427e+02
2.458440000000000000e+07 7.225886279182657290e+02
2.458800000000000000e+07 8.043562977898536701e+02
2.459160000000000000e+07 1.283987623888857115e+03
2.459520000000000000e+07 2.100706234466502337e+03
2.459880000000000000e+07 2.715452811382580876e+03
2.460240000000000000e+07 3.426918135910648743e+03
2.460600000000000000e+07 3.827570660722724369e+03
2.460960000000000000e+07 3.864724056980076512e+03
2.461320000000000000e+07 4.120053274703787793e+03
2.461680000000000000e+07 4.225010656967757313e+03
2.462040000000000000e+07 2.601098316417769638e+03
2.462400000000000000e+07 2.699610347129244929e+03
2.462760000000000000e+07 2.683520283066695356e+03
2.463120000000000000e+07 2.710886530920448877e+03
2.463480000000000000e+07 2.877467236510100065e+03
2.463840000000000000e+07 3.008352607707295647e+03
2.464200000000000000e+07 3.208516885781546080e+03
2.464560000000000000e+07 5.646334212220504014e+03
2.464920000000000000e+07 5.706915544416700868e+03
2.465280000000000000e+07 5.357885514075897845e+03
2.465640000000000000e+07 3.859885556020509739e+03
2.466000000000000000e+07 3.240248467861825247e+03
2.466360000000000000e+07 2.886820398659041075e+03
2.466720000000000000e+07 2.935203971847593493e+03
2.467080000000000000e+07 3.110729601308206384e+03
2.467440000000000000e+07 2.482430395996213974e+03
2.467800000000000000e+07 2.621856367794585367e+03
2.468160000000000000e+07 3.026847821958930581e+03
2.468520000000000000e+07 3.478529029122436441e+03
2.468880000000000000e+07 3.875326946602113821e+03
2.469240000000000000e+07 4.316284785773998010e+03
2.469600000000000000e+07 3.842413353044737050e+03
2.469960000000000000e+07 3.644462080320678524e+03
2.470320000000000000e+07 3.646992168372677952e+03
2.470680000000000000e+07 2.266565538072636173e+03
2.471040000000000000e+07 2.386536808653665048e+03
2.471400000000000000e+07 2.409496002882756784e+03
2.471760000000000000e+07 2.313170637156101293e+03
2.472120000000000000e+07 2.361776531137644724e+03
2.472480000000000000e+07 2.434800169585379535e+03
2.472840000000000000e+07 2.756897611576922372e+03
2.473200000000000000e+07 5.577151722832557425e+03
2.473560000000000000e+07 4.808307629195694062e+03
2.473920000000000000e+07 3.663676381520306677e+03
2.474280000000000000e+07 3.215237607012413719e+03
2.474640000000000000e+07 2.520047575610623426e+03
2.475000000000000000e+07 2.257028950123465165e+03
2.475360000000000000e+07 2.369874771402437091e+03
2.475720000000000000e+07 2.723836131140935322e+03
2.476080000000000000e+07 2.862233411002499906e+03
2.476440000000000000e+07 2.800039847816482961e+03
2.476800000000000000e+07 2.796461180682812483e+03
2.477160000000000000e+07 2.908748243710870611e+03
2.477520000000000000e+07 3.962488916197299659e+03
2.477880000000000000e+07 3.867104705003767776e+03
2.478240000000000000e+07 4.066273700189101874e+03
2.478600000000000000e+07 4.496869060430401987e+03
2.478960000000000000e+07 4.313502411371198832e+03
2.479320000000000000e+07 2.765456942034532403e+03
2.479680000000000000e+07 3.007591557241144528e+03
2.480040000000000000e+07 3.114901391028769922e+03
2.480400000000000000e+07 3.061735088284999165e+03
2.480760000000000000e+07 2.765456942034532403e+03
2.481120000000000000e+07 2.406895471573634495e+03
2.481480000000000000e+07 2.587678972461986632e+03
2.481840000000000000e+07 4.409378958985382269e+03
2.482200000000000000e+07 4.733714493939000022e+03
2.482560000000000000e+07 4.181549552293324268e+03
2.482920000000000000e+07 2.627419881913533573e+03
2.483280000000000000e+07 2.166515575802815420e+03
2.483640000000000000e+07 1.972298685622583889e+03
2.484000000000000000e+07 1.581082519688044385e+03
2.484360000000000000e+07 1.320968198998416256e+03
2.484720000000000000e+07 1.708542472672592794e+03
2.485080000000000000e+07 1.811505280963267523e+03
2.485440000000000000e+07 2.519229853453279702e+03
2.485800000000000000e+07 3.040138068908034711e+03
2.486160000000000000e+07 2.868893789063178701e+03
2.486520000000000000e+07 3.014630844940320912e+03
2.486880000000000000e+07 3.142608085383281832e+03
2.487240000000000000e+07 3.397790561008400346e+03
2.487600000000000000e+07 2.966982564313808780e+03
2.487960000000000000e+07 1.151202054164710944e+03
2.488320000000000000e+07 6.563290084059898390e+02
2.488680000000000000e+07 6.664236373898138481e+02
2.489040000000000000e+07 6.398835695014086014e+02
2.489400000000000000e+07 6.664236373898138481e+02
2.489760000000000000e+07 5.731259559108856365e+02
2.490120000000000000e+07 7.177015929099496816e+02
2.490480000000000000e+07 2.520580213050257953e+03
2.490840000000000000e+07 3.382408339104632432e+03
2.491200000000000000e+07 3.235396651998269135e+03
2.491560000000000000e+07 2.232689123144626592e+03
2.491920000000000000e+07 1.050118315938227397e+03
2.492280000000000000e+07 1.058843694320813938e+03
2.492640000000000000e+07 9.452655288964692772e+02
2.493000000000000000e+07 6.358482776853476253e+02
2.493360000000000000e+07 4.484889043935273776e+02
2.493720000000000000e+07 6.904373360257250170e+02
2.494080000000000000e+07 8.840193124899695931e+02
2.494440000000000000e+07 1.627809829015694504e+03
2.494800000000000000e+07 1.596997391236671319e+03
2.495160000000000000e+07 1.622651908551517636e+03
2.495520000000000000e+07 1.876880008680877154e+03
2.495880000000000000e+07 2.211504955977808095e+03
2.496240000000000000e+07 2.436696749613332031e+03
2.496600000000000000e+07 7.901409512687888537e+02
2.496960000000000000e+07 9.843280438102129892e+02
2.497320000000000000e+07 1.065564688832082311e+03
2.497680000000000000e+07 1.186639763252815783e+03
2.498040000000000000e+07 1.276899528868305197e+03
2.498400000000000000e+07 1.396512702795772157e+03
2.498760000000000000e+07 1.912034957850976753e+03
2.499120000000000000e+07 4.175113108913815267e+03
2.499480000000000000e+07 3.976805459205570514e+03
2.499840000000000000e+07 3.958421193290500923e+03
2.500200000000000000e+07 3.146997944786323387e+03
2.500560000000000000e+07 2.953924354021078216e+03
2.500920000000000000e+07 2.731690436218819741e+03
2.501280000000000000e+07 2.633478015389695884e+03
2.501640000000000000e+07 2.732756749568276973e+03
2.502000000000000000e+07 2.772248077665332403e+03
2.502360000000000000e+07 3.075595255799568804e+03
2.502720000000000000e+07 3.061497072406141797e+03
2.503080000000000000e+07 3.266079649959308881e+03
2.503440000000000000e+07 3.805902016762914172e+03
2.503800000000000000e+07 3.499368811053971513e+03
2.504160000000000000e+07 3.423035878942205727e+03
2.504520000000000000e+07 3.557917492368384501e+03
2.504880000000000000e+07 3.497595467962737985e+03
2.505240000000000000e+07 1.991258050421931785e+03
2.505600000000000000e+07 2.000313655109610863e+03
2.505960000000000000e+07 2.010591626921466059e+03
2.506320000000000000e+07 2.039247346553619536e+03
2.506680000000000000e+07 2.181723298107310711e+03
2.507040000000000000e+07 2.181723298107310711e+03
2.507400000000000000e+07 2.498309063741715818e+03
2.507760000000000000e+07 4.938153111267244640e+03
2.508120000000000000e+07 5.210898974394786819e+03
2.508480000000000000e+07 4.091513175777731249e+03
2.508840000000000000e+07 3.917936510488881140e+03
2.509200000000000000e+07 3.585449698986788462e+03
2.509560000000000000e+07 3.424737539059869960e+03
2.509920000000000000e+07 3.153646864785110665e+03
2.510280000000000000e+07 2.599180313065955943e+03
2.510640000000000000e+07 2.528314206355974420e+03
2.511000000000000000e+07 2.420682781443480053e+03
2.511360000000000000e+07 2.642578856826634365e+03
2.511720000000000000e+07 3.710161523428334931e+03
2.512080000000000000e+07 3.664677974502103552e+03
2.512440000000000000e+07 4.040306939605841308e+03
2.512800000000000000e+07 4.370037770843458020e+03
2.513160000000000000e+07 4.468625494022229759e+03
2.513520000000000000e+07 4.479167738709638797e+03
2.513880000000000000e+07 2.981580230278591443e+03
2.514240000000000000e+07 2.927873389272953773e+03
2.514600000000000000e+07 3.088345190656596515e+03
2.514960000000000000e+07 3.114901391028769922e+03
2.515320000000000000e+07 3.246870638231544945e+03
2.515680000000000000e+07 3.235911342550456538e+03
2.516040000000000000e+07 3.258542759666378970e+03
2.516400000000000000e+07 6.144969676528281525e+03
2.516760000000000000e+07 6.021046339794717824e+03
2.517120000000000000e+07 4.681902619873860203e+03
2.517480000000000000e+07 4.384450314699588489e+03
2.517840000000000000e+07 4.146811488553431445e+03
2.518200000000000000e+07 4.093332711170630319e+03
2.518560000000000000e+07 4.062104798014568587e+03
2.518920000000000000e+07 3.813240784246087060e+03
2.519280000000000000e+07 3.901776102490187441e+03
2.519640000000000000e+07 3.940137898081547064e+03
2.520000000000000000e+07 4.135250813381644548e+03
2.520360000000000000e+07 4.150189316787496864e+03
2.520720000000000000e+07 4.162474228190095346e+03
2.521080000000000000e+07 4.307379101720576728e+03
2.521440000000000000e+07 4.001569692543431302e+03
2.521800000000000000e+07 4.364984652748238659e+03
2.522160000000000000e+07 4.297479552597663314e+03
2.522520000000000000e+07 2.765456942034532403e+03
2.522880000000000000e+07 2.988751229941965448e+03
2.523240000000000000e+07 3.177187551189008900e+03
2.523600000000000000e+07 3.167851327807133657e+03
2.523960000000000000e+07 3.167851327807133657e+03
2.524320000000000000e+07 2.981580230278591443e+03
2.524680000000000000e+07 3.506830458785917926e+03
2.525040000000000000e+07 5.266799283009433566e+03
2.525400000000000000e+07 4.868462490352138047e+03
2.525760000000000000e+07 4.803223337015619109e+03
2.526120000000000000e+07 4.398808814369326683e+03
2.526480000000000000e+07 3.981739717779215425e+03
2.526840000000000000e+07 3.562907823450022988e+03
2.527200000000000000e+07 3.538241916117330675e+03
2.527560000000000000e+07 3.188513947550409284e+03
2.527920000000000000e+07 3.412157850538195362e+03
2.528280000000000000e+07 3.066627853039471574e+03
2.528640000000000000e+07 3.321950658340771497e+03
2.529000000000000000e+07 3.470016245602092113e+03
2.529360000000000000e+07 3.679767940551731044e+03
2.529720000000000000e+07 3.555390933320774366e+03
2.530080000000000000e+07 3.609200340558453263e+03
2.530440000000000000e+07 3.854755689690594409e+03
2.530800000000000000e+07 3.699545947238109420e+03
2.531160000000000000e+07 2.060205364957269012e+03
2.531520000000000000e+07 2.157276058606345032e+03
2.531880000000000000e+07 2.226430968775391193e+03
2.532240000000000000e+07 2.210057693846803431e+03
2.532600000000000000e+07 2.238338566959430864e+03
2.532960000000000000e+07 2.355616828005390744e+03
2.533320000000000000e+07 2.546720654604338961e+03
2.533680000000000000e+07 5.139555946624949684e+03
2.534040000000000000e+07 4.855834772409410107e+03
2.534400000000000000e+07 4.019106308136423650e+03
2.534760000000000000e+07 4.532240104874259487e+03
2.535120000000000000e+07 3.556618987542789000e+03
2.535480000000000000e+07 3.350107707888539608e+03
2.535840000000000000e+07 3.452157766249075394e+03
2.536200000000000000e+07 3.389218015970630859e+03
2.536560000000000000e+07 2.885991716133068167e+03
2.536920000000000000e+07 3.110173167647096761e+03
2.537280000000000000e+07 3.477745611884179198e+03
2.537640000000000000e+07 3.925061365878533707e+03
2.538000000000000000e+07 3.957555511756095711e+03
2.538360000000000000e+07 3.954909239054470618e+03
2.538720000000000000e+07 3.837137118173815452e+03
2.539080000000000000e+07 3.896550045004211370e+03
2.539440000000000000e+07 4.079293055711892066e+03
2.539800000000000000e+07 2.551326080429572812e+03
2.540160000000000000e+07 2.573516650252601721e+03
2.540520000000000000e+07 2.656100132436114563e+03
2.540880000000000000e+07 2.710886530920448877e+03
2.541240000000000000e+07 2.792661294981141964e+03
2.541600000000000000e+07 2.819811745150923798e+03
2.541960000000000000e+07 2.951680697342760141e+03
2.542320000000000000e+07 5.221211423670275508e+03
2.542680000000000000e+07 5.767675190266838399e+03
2.543040000000000000e+07 4.750100568050344009e+03
2.543400000000000000e+07 4.397787251837969961e+03
2.543760000000000000e+07 4.439387398487107021e+03
2.544120000000000000e+07 3.921387883537312064e+03
2.544480000000000000e+07 3.897997426723087301e+03
2.544840000000000000e+07 3.847096677816267402e+03
2.545200000000000000e+07 3.993285458577081499e+03
2.545560000000000000e+07 4.057308829445421452e+03
2.545920000000000000e+07 4.114874215103111055e+03
2.546280000000000000e+07 4.140437084947947369e+03
2.546640000000000000e+07 4.639297302852986832e+03
2.547000000000000000e+07 4.117878667585977382e+03
2.547360000000000000e+07 4.082265847556823701e+03
2.547720000000000000e+07 4.082265847556823701e+03
2.548080000000000000e+07 4.106192928674217910e+03
2.548440000000000000e+07 2.294738987336379523e+03
2.548800000000000000e+07 2.238338566959430864e+03
2.549160000000000000e+07 2.266565538072636173e+03
2.549520000000000000e+07 2.294738987336379523e+03
2.549880000000000000e+07 2.350924748147031551e+03
2.550240000000000000e+07 2.294738987336379523e+03
2.550600000000000000e+07 2.572877976526988732e+03
2.550960000000000000e+07 5.231522734050685358e+03
2.551320000000000000e+07 4.818177711954447659e+03
2.551680000000000000e+07 4.345421114775774186e+03
2.552040000000000000e+07 3.794028913984964674e+03
2.552400000000000000e+07 3.466051153879337107e+03
2.552760000000000000e+07 3.527721925175434535e+03
2.553120000000000000e+07 3.594353751676015236e+03
2.553480000000000000e+07 3.208091672190796089e+03
2.553840000000000000e+07 3.151568300044017633e+03
2.554200000000000000e+07 2.939226535271196099e+03
2.554560000000000000e+07 3.439238077137107211e+03
2.554920000000000000e+07 3.826989731644076528e+03
2.555280000000000000e+07 3.722149144788455942e+03
2.555640000000000000e+07 3.915109326908355342e+03
2.556000000000000000e+07 3.893012859927609043e+03
2.556360000000000000e+07 4.250928432515365785e+03
2.556720000000000000e+07 4.059083691620564878e+03
2.557080000000000000e+07 2.350924748147031551e+03
2.557440000000000000e+07 2.350924748147031551e+03
2.557800000000000000e+07 2.313170637156101293e+03
2.558160000000000000e+07 2.294738987336379523e+03
2.558520000000000000e+07 2.266565538072636173e+03
2.558880000000000000e+07 2.266565538072636173e+03
2.559240000000000000e+07 2.460932781970442193e+03
2.559600000000000000e+07 4.584216864048613388e+03
2.559960000000000000e+07 5.011088524255412267e+03
2.560320000000000000e+07 3.915534919871663078e+03
2.560680000000000000e+07 3.979099826854783714e+03
2.561040000000000000e+07 3.624926809879540542e+03
2.561400000000000000e+07 3.558980347348268424e+03
2.561760000000000000e+07 3.506675793631373381e+03
2.562120000000000000e+07 3.991230257184044149e+03
2.562480000000000000e+07 3.927640237214613990e+03
2.562840000000000000e+07 3.997211950564652398e+03
2.563200000000000000e+07 4.071660033889694660e+03
2.563560000000000000e+07 4.076090539346398145e+03
2.563920000000000000e+07 4.332058223423529853e+03
2.564280000000000000e+07 4.096303617246306203e+03
2.564640000000000000e+07 4.059081888357065964e+03
2.565000000000000000e+07 4.304997404063195063e+03
2.565360000000000000e+07 4.037184274322774399e+03
2.565720000000000000e+07 2.353417665920990203e+03
2.566080000000000000e+07 2.416855517224983487e+03
2.566440000000000000e+07 2.406895471573634495e+03
2.566800000000000000e+07 2.460811496547931256e+03
2.567160000000000000e+07 2.518191611923997698e+03
2.567520000000000000e+07 2.656100132436114563e+03
2.567880000000000000e+07 2.930851840097066088e+03
2.568240000000000000e+07 5.213741543087367972e+03
2.568600000000000000e+07 5.321130172438791305e+03
2.568960000000000000e+07 5.118471980302270822e+03
2.569320000000000000e+07 4.383339630790828778e+03
2.569680000000000000e+07 4.088046215127143114e+03
2.570040000000000000e+07 4.265848027852968698e+03
2.570400000000000000e+07 4.291068826712868940e+03
2.570760000000000000e+07 4.397955256275855390e+03
2.571120000000000000e+07 4.305182929371802857e+03
2.571480000000000000e+07 4.351180664455746410e+03
2.571840000000000000e+07 4.539251248781311006e+03
2.572200000000000000e+07 4.628480685094250475e+03
2.572560000000000000e+07 4.903985394366083710e+03
2.572920000000000000e+07 4.708555912334180903e+03
2.573280000000000000e+07 4.659112379159291777e+03
2.573640000000000000e+07 5.068308386326923028e+03
2.574000000000000000e+07 5.043439575623792734e+03
2.574360000000000000e+07 3.562997940835873578e+03
2.574720000000000000e+07 3.583655721137982255e+03
2.575080000000000000e+07 3.609182850123051139e+03
2.575440000000000000e+07 3.403447454207640931e+03
2.575800000000000000e+07 3.377486452841876144e+03
2.576160000000000000e+07 3.377486452841876144e+03
2.576520000000000000e+07 3.677638291647536334e+03
