#1                   																			
double wetter (8760, 20)																			
6519600	13	1	3	17	12	8	300	6.2	7	977.4	5.9	93	51	0	171	9	280	-344	9
6523200	13	1	3	17	13	8	300	6	6.9	976.7	5.9	93	63	0	168	9	335	-348	9
6526800	13	1	3	17	14	8	310	6	5.9	977.4	5.4	91	63	0	151	9	285	-340	9
6530400	13	1	3	17	15	8	300	5	6.3	977.6	5.6	92	61	0	122	9	332	-345	9
6534000	13	1	3	17	16	8	290	4	6.8	977.9	5.7	91	51	0	82	9	334	-347	9
6537600	13	1	3	17	17	8	290	4	6.4	978.7	5.5	90	51	0	36	9	332	-345	9
6541200	13	1	3	17	18	8	270	3	5.9	978.9	5.6	95	20	0	0	9	274	-339	9
6544800	13	1	3	17	19	8	280	3	5.8	979.7	5.7	97	10	0	0	9	274	-338	9
6548400	13	1	3	17	20	8	290	4	5.7	980.2	5.6	97	10	0	0	9	273	-338	9
6552000	13	1	3	17	21	8	290	4	5.6	980.6	5.6	97	50	0	0	9	272	-337	9
6555600	13	1	3	17	22	8	290	3	5.5	980.9	5.5	97	50	0	0	9	272	-337	9
6559200	13	1	3	17	23	8	290	3	5.5	981.3	5.5	96	10	0	0	9	272	-337	9
6562800	13	1	3	17	24	8	280	3	5.4	981.4	5.4	96	10	0	0	9	271	-337	9
6566400	13	1	3	18	1	8	270	2	5.2	981.6	5.4	97	10	0	0	9	270	-336	9
6570000	13	1	3	18	2	8	280	3	5.2	981.6	5.4	97	10	0	0	9	270	-336	9
6573600	13	1	3	18	3	8	270	2	5.2	981.8	5.4	97	10	0	0	9	270	-336	9
6577200	13	1	3	18	4	8	280	3	5.1	981.8	5.4	97	10	0	0	9	270	-335	9
6580800	13	1	3	18	5	8	280	3	5.1	982.3	5.4	97	10	0	0	9	270	-335	9
6584400	13	1	3	18	6	8	280	3	5.1	982.7	5.4	97	10	0	0	9	326	-339	9
6588000	13	1	3	18	7	8	280	3	5.1	982.9	5.4	97	10	0	11	9	326	-339	9
6591600	13	1	3	18	8	8	280	3	5.3	983.2	5.4	97	10	0	56	9	327	-340	9
6595200	13	1	3	18	9	8	270	3	5.4	983.7	5.4	95	10	0	100	9	327	-340	9
6598800	13	1	3	18	10	8	270	3	5.8	983.9	5.4	93	10	0	136	9	329	-342	9
6602400	13	1	3	18	11	8	280	4	7	984	5.7	90	10	0	161	9	317	-347	9
6606000	13	1	3	18	12	7	280	5	8.2	984	5.5	80	10	58	269	9	324	-353	9
6609600	13	1	3	18	13	7	280	4	9.5	983.8	5.4	72	-1	56	265	9	331	-360	9
6613200	13	1	3	18	14	7	280	4	9.7	983.4	5.6	73	-1	49	241	9	332	-361	9
6616800	13	1	3	18	15	8	290	4	9	983.3	5.3	73	-1	0	123	9	346	-358	9
6620400	13	1	3	18	16	7	270	4	9.1	983.3	5.6	77	-1	21	136	9	329	-358	9
6624000	13	1	3	18	17	7	260	5	9	983	5.4	75	-1	7	63	9	328	-357	9
6627600	13	1	3	18	18	8	270	3	8.3	983.3	5.5	79	0	0	1	9	288	-351	9
6631200	13	1	3	18	19	7	270	2	7.5	983.5	5.1	78	1	0	0	9	278	-347	9
6634800	13	1	3	18	20	8	260	4	7.6	983.5	5.2	79	0	0	0	9	284	-348	9
6638400	13	1	3	18	21	8	270	2	6.6	983.4	5.3	86	0	0	0	9	278	-342	9
6642000	13	1	3	18	22	8	270	1	6.4	983.4	5.3	87	0	0	0	9	277	-341	9
6645600	13	1	3	18	23	8	280	4	6.7	983.5	5.3	86	21	0	0	9	279	-343	9
6649200	13	1	3	18	24	8	280	2	6.2	983	5.3	88	21	0	0	9	276	-340	9
6652800	13	1	3	19	1	8	280	3	6.7	982.6	5.1	83	2	0	0	9	279	-343	9
6656400	13	1	3	19	2	8	270	4	6.4	982.2	5.1	85	61	0	0	9	277	-341	9
6660000	13	1	3	19	3	8	280	4	6.2	981.8	5.2	87	61	0	0	9	276	-340	9
6663600	13	1	3	19	4	8	290	4	6	981.5	5.4	91	61	0	0	9	275	-339	9
6667200	13	1	3	19	5	7	280	4	5	981.4	4.8	87	61	0	0	9	264	-334	9
6670800	13	1	3	19	6	8	300	4	4.9	981.6	5	91	63	0	0	9	306	-337	9
6674400	13	1	3	19	7	8	340	3	2.5	982.7	4.2	90	60	0	12	9	294	-325	9
6678000	13	1	3	19	8	6	320	3	2.9	983.5	4.1	85	21	26	120	9	281	-326	9
6681600	13	1	3	19	9	7	330	2	3.6	984.8	4.1	81	-1	28	164	9	299	-330	9
6685200	13	1	3	19	10	8	330	3	4.3	985.1	4	76	80	0	138	9	303	-334	9
6688800	13	1	3	19	11	5	340	3	4.2	985.5	3.6	70	25	159	329	9	276	-331	9
6692400	13	1	3	19	12	4	330	5	6	985.7	3.7	62	-1	232	341	9	277	-340	9
6696000	13	1	3	19	13	3	350	4	5.2	985.8	3.1	55	15	284	308	9	267	-335	9
6699600	13	1	3	19	14	5	310	4	5.7	985.8	3.1	53	15	148	314	9	284	-339	9
6703200	13	1	3	19	15	5	300	5	6.1	985.4	3.4	56	16	111	262	9	286	-341	9
6706800	13	1	3	19	16	4	300	5	6	985.2	3.3	56	25	88	190	9	277	-340	9
6710400	13	1	3	19	17	6	290	4	6	984.9	3.1	52	27	15	82	9	286	-340	9
6714000	13	1	3	19	18	6	290	5	5.9	985.3	3.3	56	0	0	2	9	269	-339	9
6717600	13	1	3	19	19	5	280	3	4.4	985.5	3.7	70	2	0	0	9	260	-331	9
6721200	13	1	3	19	20	4	290	2	3.4	985.9	3.6	72	0	0	0	9	252	-326	9
6724800	13	1	3	19	21	5	290	2	3.7	986	3.5	70	0	0	0	9	257	-328	9
6728400	13	1	3	19	22	7	300	2	3.5	985.8	3.4	69	0	0	0	9	255	-327	9
6732000	13	1	3	19	23	6	290	1	1.9	985.6	3.6	81	0	0	0	9	247	-319	9
6735600	13	1	3	19	24	5	300	2	1.5	985.1	3.5	80	0	0	0	9	245	-317	9
6739200	13	1	3	20	1	5	300	2	1.1	985.1	3.3	80	0	0	0	9	243	-315	9
6742800	13	1	3	20	2	7	290	1	0.5	984.3	3.5	88	0	0	0	9	240	-313	9
6746400	13	1	3	20	3	7	290	1	0.7	983.7	3.5	86	21	0	0	9	241	-313	9
6750000	13	1	3	20	4	7	290	3	1.4	983.1	3.5	82	0	0	0	9	244	-317	9
6753600	13	1	3	20	5	6	260	4	1.4	982.4	3.5	82	0	0	0	9	244	-317	9
6757200	13	1	3	20	6	7	280	3	1	981.9	3.5	85	-1	0	0	9	247	-315	9
6760800	13	1	3	20	7	8	290	5	1.3	981.9	3.5	83	85	0	13	9	288	-319	9
6764400	13	1	3	20	8	8	270	4	1.8	981.4	3.6	82	26	0	59	9	259	-320	9
6768000	13	1	3	20	9	7	270	5	2	981.1	3.9	87	26	29	167	9	258	-320	9
6771600	13	1	3	20	10	8	270	6	3	980.7	3.8	78	3	0	140	9	296	-327	9
6775200	13	1	3	20	11	8	280	9	3.4	980.4	3.5	70	-1	0	164	9	298	-329	9
6778800	13	1	3	20	12	8	280	9	3.6	979.9	3.5	70	85	0	176	9	299	-330	9
6782400	13	1	3	20	13	7	290	10	4.6	978.9	3.8	70	26	57	270	9	304	-335	9
6786000	13	1	3	20	14	7	280	9	4.7	978.1	3.7	68	-1	50	245	9	305	-336	9
6789600	13	1	3	20	15	8	280	11	4.3	977.3	3.7	69	80	0	126	9	303	-334	9
6793200	13	1	3	20	16	7	290	8	3.1	977.4	4.2	86	85	22	140	9	297	-328	9
6796800	13	1	3	20	17	8	290	9	2.8	977	4.1	87	83	0	39	9	295	-326	9
6800400	13	1	3	20	18	7	280	6	1.9	976.6	4.2	95	26	0	2	9	247	-319	9
6804000	13	1	3	20	19	8	290	7	2.1	976.6	4.2	92	25	0	0	9	254	-320	9
6807600	13	1	3	20	20	8	290	6	2.2	976.5	4.2	92	80	0	0	9	254	-321	9
6811200	13	1	3	20	21	8	290	5	1.5	976.2	4.1	95	91	0	0	9	251	-318	9
6814800	13	1	3	20	22	8	280	6	2.3	976	4.2	92	25	0	0	9	255	-321	9
6818400	13	1	3	20	23	7	360	2	0.8	976.3	3.8	92	0	0	0	9	241	-314	9
6822000	13	1	3	20	24	7	290	3	0	976.2	3.8	96	0	0	0	9	237	-310	9
6825600	13	1	3	21	1	7	310	2	0.3	976	3.8	96	2	0	0	9	239	-312	9
6829200	13	1	3	21	2	8	290	1	0.2	976	3.8	96	85	0	0	9	244	-312	9
6832800	13	1	3	21	3	8	340	2	0	976	3.5	91	85	0	0	9	243	-311	9
6836400	13	1	3	21	4	8	340	2	-0.4	976.2	3.4	90	85	0	0	9	241	-309	9
6840000	13	1	3	21	5	8	310	2	-1.4	976.8	3.1	88	26	0	0	9	236	-304	9
6843600	13	1	3	21	6	7	310	2	-2.1	977	2.9	87	-1	0	0	9	237	-301	9
6847200	13	1	3	21	7	7	360	0	-2.6	977.7	2.9	89	3	2	26	9	268	-301	9
6850800	13	1	3	21	8	3	300	2	-3.1	978.5	2.8	91	-1	69	140	9	224	-296	9
6854400	13	1	3	21	9	1	320	2	-2.1	979.1	2.9	87	-1	205	169	9	223	-300	9
6858000	13	1	3	21	10	1	330	3	-0.9	979.8	3	81	-1	307	197	9	229	-306	9
6861600	13	1	3	21	11	1	340	3	-0.4	980	2.9	77	-1	381	212	9	232	-308	9
6865200	13	1	3	21	12	2	340	4	0.4	980.5	3.1	78	-1	356	272	9	236	-312	9
6868800	13	1	3	21	13	3	320	3	0.9	980.5	2.8	68	-1	290	313	9	244	-315	9
6872400	13	1	3	21	14	3	320	3	1.6	980.2	2.9	67	-1	253	291	9	247	-318	9
6876000	13	1	3	21	15	2	310	4	2.4	979.9	2.8	61	-1	228	222	9	246	-321	9
6879600	13	1	3	21	16	7	300	4	2.9	980	2.7	56	15	23	142	9	269	-325	9
6883200	13	1	3	21	17	4	310	4	2.1	980.2	2.7	59	26	33	101	9	247	-320	9
6886800	13	1	3	21	18	3	310	3	2.5	980.1	2.8	59	0	1	4	9	247	-322	9
6890400	13	1	3	21	19	3	290	2	0	980.3	2.8	73	14	0	0	9	234	-310	9
6894000	13	1	3	21	20	1	290	1	-0.5	980.8	2.9	77	0	0	0	9	231	-308	9
6897600	13	1	3	21	21	2	280	1	-1.2	980.9	3	83	0	0	0	9	228	-304	9
6901200	13	1	3	21	22	7	260	1	-0.9	980.8	3.1	86	0	0	0	9	233	-306	9
6904800	13	1	3	21	23	5	300	2	-0.1	980.4	2.8	73	0	0	0	9	237	-310	9
6908400	13	1	3	21	24	7	290	3	0	980	2.7	71	0	0	0	9	237	-310	9
6912000	13	1	3	22	1	7	290	4	0	979.8	2.6	68	0	0	0	9	237	-310	9
6915600	13	1	3	22	2	7	290	3	-0.3	979.8	2.8	73	0	0	0	9	236	-309	9
6919200	13	1	3	22	3	6	290	3	-0.3	979.6	2.9	77	0	0	0	9	236	-309	9
6922800	13	1	3	22	4	4	280	3	-0.5	979.3	3	79	0	0	0	9	231	-308	9
6926400	13	1	3	22	5	6	290	2	-0.5	979.4	2.8	75	0	0	0	9	235	-308	9
6930000	13	1	3	22	6	7	280	2	-0.8	979.5	2.8	75	-1	0	0	9	253	-308	9
6933600	13	1	3	22	7	7	300	3	-0.8	979.8	2.8	75	3	3	28	9	235	-307	9
6937200	13	1	3	22	8	8	290	2	-0.5	980.2	2.8	75	-1	0	62	9	242	-308	9
6940800	13	1	3	22	9	8	310	2	-0.1	980.5	2.8	73	-1	0	107	9	267	-312	9
6944400	13	1	3	22	10	8	340	3	0.6	980.9	2.7	68	-1	0	143	9	248	-314	9
6948000	13	1	3	22	11	7	340	2	1.2	981	2.8	66	-1	55	262	9	255	-317	9
6951600	13	1	3	22	12	7	330	2	1.6	981	2.7	61	-1	60	279	9	257	-318	9
6955200	13	1	3	22	13	7	350	2	2.7	980.9	2.7	57	-1	58	274	9	254	-323	9
6958800	13	1	3	22	14	7	320	3	3.1	980.8	2.5	51	-1	51	249	9	259	-325	9
6962400	13	1	3	22	15	7	310	3	3.2	980.4	2	41	-1	39	205	9	259	-326	9
6966000	13	1	3	22	16	7	340	3	3	980.2	2	42	-1	23	144	9	263	-325	9
6969600	13	1	3	22	17	7	20	3	3	980.2	2.2	46	-1	8	71	9	263	-325	9
6973200	13	1	3	22	18	7	30	1	2.5	980.2	2.1	44	0	0	3	9	250	-322	9
6976800	13	1	3	22	19	8	360	0	1.3	980.2	2.8	65	0	0	0	9	250	-317	9
6980400	13	1	3	22	20	8	320	1	-0.2	980.5	2.9	76	0	0	0	9	242	-310	9
6984000	13	1	3	22	21	8	80	2	0	980.4	2.9	76	0	0	0	9	243	-311	9
6987600	13	1	3	22	22	8	100	2	-0.1	980.2	2.9	75	0	0	0	9	243	-310	9
6991200	13	1	3	22	23	7	100	0	-0.2	980.2	3	78	0	0	0	9	236	-309	9
6994800	13	1	3	22	24	7	100	3	-0.1	980	3	78	0	0	0	9	237	-310	9
6998400	13	1	3	23	1	7	100	3	-0.8	979.4	3.1	86	0	0	0	9	233	-306	9
7002000	13	1	3	23	2	7	100	3	-1.4	979	3.1	89	0	0	0	9	230	-304	9
7005600	13	1	3	23	3	7	120	3	-1.5	978.5	3.1	90	0	0	0	9	230	-303	9
7009200	13	1	3	23	4	7	100	4	-1.5	977.8	3.1	90	73	0	0	9	230	-303	9
7012800	13	1	3	23	5	8	110	3	-1.4	977.5	3.1	88	73	0	0	9	236	-304	9
7016400	13	1	3	23	6	8	110	5	-1.5	977.2	3.1	88	-1	0	0	9	281	-307	9
7020000	13	1	3	23	7	8	110	5	-1.5	977.1	2.9	84	-1	0	18	9	281	-307	9
7023600	13	1	3	23	8	8	110	6	-1.5	976.9	2.8	81	-1	0	64	9	281	-307	9
7027200	13	1	3	23	9	8	110	7	-1.1	976.7	2.8	78	-1	0	108	9	262	-307	9
7030800	13	1	3	23	10	8	120	7	-0.7	976.5	2.6	69	-1	0	145	9	241	-307	9
7034400	13	1	3	23	11	8	110	6	-0.2	976.3	2.6	66	-1	0	169	9	244	-310	9
7038000	13	1	3	23	12	8	100	7	0.6	975.8	2.6	65	-1	0	180	9	248	-314	9
7041600	13	1	3	23	13	8	100	7	1.4	975.2	2.7	62	-1	0	177	9	293	-320	9
7045200	13	1	3	23	14	8	110	9	1.9	974.6	2.5	57	-1	0	160	9	296	-323	9
7048800	13	1	3	23	15	8	110	7	2.3	974	2.7	59	-1	0	130	9	266	-322	9
7052400	13	1	3	23	16	8	110	7.5	2.4	974.5	2.8	60	0	0	89	9	255	-322	9
7056000	13	1	3	23	17	8	110	7	2.3	973.5	2.8	61	70	0	43	9	267	-322	9
7059600	13	1	3	23	18	8	100	6	2.5	973.6	2.6	56	22	0	2	9	256	-322	9
7063200	13	1	3	23	19	7	100	5	2.2	973.8	2.5	55	22	0	0	9	249	-321	9
7066800	13	1	3	23	20	7	90	6	1.7	974	2.4	54	0	0	0	9	246	-318	9
7070400	13	1	3	23	21	7	90	7	1.3	974.4	2.4	57	0	0	0	9	244	-316	9
7074000	13	1	3	23	22	7	90	7	0.6	974.5	2.4	60	0	0	0	9	240	-313	9
7077600	13	1	3	23	23	7	100	7	0.1	974.5	2.5	63	0	0	0	9	238	-311	9
7081200	13	1	3	23	24	7	90	7	-0.1	974.4	2.4	62	0	0	0	9	237	-310	9
7084800	13	1	3	24	1	6	90	7	-0.5	974.6	2.4	64	0	0	0	9	235	-308	9
7088400	13	1	3	24	2	6	90	6.5	-0.8	975.4	2.3	64	0	0	0	9	233	-306	9
7092000	13	1	3	24	3	7	90	5.8	-1.2	975.5	2.3	64	0	0	0	9	231	-305	9
7095600	13	1	3	24	4	7	90	5	-1.4	975.1	2.2	63	0	0	0	9	230	-304	9
7099200	13	1	3	24	5	3	90	4.6	-1.4	976	2.2	63	0	0	0	9	227	-304	9
7102800	13	1	3	24	6	0	90	4	-1.9	975.9	2.2	64	-1	0	0	9	224	-301	9
7106400	13	1	3	24	7	0	90	4	-2.1	976.7	2.3	69	-1	26	43	9	223	-300	9
7110000	13	1	3	24	8	0	90	4	-0.8	977.5	2.4	65	-1	123	112	9	229	-306	9
7113600	13	1	3	24	9	0	90	6	0.4	978.3	2.3	58	-1	249	144	9	235	-312	9
7117200	13	1	3	24	10	0	110	6	1.4	978.7	2.3	54	-1	365	157	9	240	-316	9
7120800	13	1	3	24	11	0	100	5.7	2.8	979.6	2.5	52	0	449	160	9	248	-323	9
7124400	13	1	3	24	12	0	90	5	3.9	978.9	2.6	51	-1	488	161	9	254	-328	9
7128000	13	1	3	24	13	1	70	5	5	979	2.4	42	-1	417	220	9	260	-334	9
7131600	13	1	3	24	14	1	80	3	5.8	979	2.3	39	-1	364	211	9	265	-338	9
7135200	13	1	3	24	15	1	90	3	5.8	979	1.8	30	-1	276	192	9	265	-338	9
7138800	13	1	3	24	16	1	330	1	6.3	978.9	1.7	29	-1	167	156	9	268	-340	9
7142400	13	1	3	24	17	2	20	2	5.5	978.9	1.6	27	0	54	102	9	264	-336	9
7146000	13	1	3	24	18	2	30	2	5.3	979.4	1.8	32	0	3	8	9	262	-335	9
7149600	13	1	3	24	19	2	350	2	3	980.2	2.1	44	0	0	0	9	250	-324	9
7153200	13	1	3	24	20	2	20	2	2.6	981	2	42	0	0	0	9	248	-322	9
7156800	13	1	3	24	21	2	20	3	0.9	981.6	2	49	0	0	0	9	239	-314	9
7160400	13	1	3	24	22	0	180	0	-0.4	981.7	2.1	56	0	0	0	9	231	-308	9
7164000	13	1	3	24	23	0	10	1	-2.8	981.9	2.3	73	0	0	0	9	219	-297	9
7167600	13	1	3	24	24	0	260	0	-2.2	981.6	2.5	75	0	0	0	9	222	-300	9
7171200	13	1	3	25	1	0	20	2	-2.3	981.6	2.2	67	0	0	0	9	222	-299	9
7174800	13	1	3	25	2	0	20	3	-1.6	981.6	2.1	62	0	0	0	9	225	-303	9
7178400	13	1	3	25	3	0	20	3	-1.4	981.8	2.1	59	0	0	0	9	226	-303	9
7182000	13	1	3	25	4	0	360	2	-1.4	981.5	2	58	0	0	0	9	226	-303	9
7185600	13	1	3	25	5	1	150	0	-3	981.8	2.1	66	0	0	0	9	218	-296	9
7189200	13	1	3	25	6	0	0	0	-4.7	982.2	2.2	79	-1	0	0	9	210	-289	9
7192800	13	1	3	25	7	0	320	1	-6.1	982.6	2.1	86	-1	28	46	9	204	-282	9
7196400	13	1	3	25	8	0	0	0	-3.8	982.9	2.5	84	-1	127	114	9	214	-293	9
7200000	13	1	3	25	9	0	100	1	0.2	983.2	2.4	62	-1	254	145	9	234	-311	9
7203600	13	1	3	25	10	1	160	1	1.3	983	2.2	51	-1	324	203	9	240	-316	9
7207200	13	1	3	25	11	1	120	2	3.3	982.6	2.2	44	-1	397	217	9	251	-326	9
7210800	13	1	3	25	12	2	100	1	3.4	982.4	2.1	42	-1	370	279	9	253	-326	9
7214400	13	1	3	25	13	3	50	1	3.3	981.9	1.8	37	-1	301	322	9	256	-326	9
7218000	13	1	3	25	14	3	80	1	3.8	981.5	1.9	37	-1	263	299	9	259	-328	9
7221600	13	1	3	25	15	2	240	0	5.1	981.1	1.9	33	-1	239	229	9	263	-335	9
7225200	13	1	3	25	16	1	180	0	4.6	980.8	1.8	33	-1	170	158	9	258	-332	9
7228800	13	1	3	25	17	1	90	1	4.8	980.6	2.1	38	-1	65	96	9	259	-333	9
7232400	13	1	3	25	18	0	100	1	4.4	980.3	2	38	0	5	8	9	257	-331	9
7236000	13	1	3	25	19	1	100	1	2.7	980.3	2.4	51	0	0	0	9	247	-323	9
7239600	13	1	3	25	20	1	30	0	-0.2	980.4	2.5	65	0	0	0	9	232	-309	9
7243200	13	1	3	25	21	0	10	0	-1.2	980.3	2.6	73	0	0	0	9	227	-304	9
7246800	13	1	3	25	22	0	310	0	-3	980	2.6	83	0	0	0	9	218	-296	9
7250400	13	1	3	25	23	0	40	0	-2.9	979.4	2.6	84	0	0	0	9	219	-297	9
7254000	13	1	3	25	24	0	110	1	-3.4	978.8	2.6	85	0	0	0	9	216	-294	9
7257600	13	1	3	26	1	0	100	2	-2.7	978.2	2.4	74	0	0	0	9	220	-298	9
7261200	13	1	3	26	2	0	100	2	-2.9	977.6	2.3	74	0	0	0	9	219	-297	9
7264800	13	1	3	26	3	0	110	2	-3.4	977.1	2.4	79	0	0	0	9	216	-294	9
7268400	13	1	3	26	4	0	100	2	-3.9	976.5	2.4	82	0	0	0	9	214	-292	9
7272000	13	1	3	26	5	0	80	1	-5.2	976.2	2.2	84	0	0	0	9	208	-286	9
7275600	13	1	3	26	6	0	80	1	-5.4	976.2	2.2	84	-1	0	0	9	207	-286	9
7279200	13	1	3	26	7	0	90	2	-4.9	976.3	2.3	87	-1	30	49	9	209	-288	9
7282800	13	1	3	26	8	0	110	2	-2.2	976.1	2.7	82	-1	131	116	9	222	-300	9
7286400	13	1	3	26	9	0	120	5	-0.1	976.2	2.6	68	-1	259	147	9	233	-309	9
7290000	13	1	3	26	10	0	130	4	2.3	976.2	2.6	58	-1	375	158	9	245	-321	9
7293600	13	1	3	26	11	0	130	5	4	976	2.5	48	-1	459	162	9	254	-329	9
7297200	13	1	3	26	12	0	120	4	5.1	975.5	2.4	43	-1	497	162	9	261	-334	9
7300800	13	1	3	26	13	0	140	3	6.2	975	2.7	44	-1	485	162	9	267	-340	9
7304400	13	1	3	26	14	0	110	2	6.8	974.3	2.5	40	-1	424	161	9	270	-343	9
7308000	13	1	3	26	15	1	100	2	7.6	973.8	2.6	39	-1	282	194	9	275	-347	9
7311600	13	1	3	26	16	1	140	3	7.9	972.9	2.5	36	-1	173	160	9	277	-348	9
7315200	13	1	3	26	17	0	100	1	7.7	972.6	2.6	38	-1	76	89	9	276	-347	9
7318800	13	1	3	26	18	1	110	2	7.4	972.3	2.7	42	0	5	10	9	274	-346	9
7322400	13	1	3	26	19	1	90	2	3.7	972.1	3.1	60	0	0	0	9	253	-328	9
7326000	13	1	3	26	20	1	90	2	3.4	972.1	2.8	56	0	0	0	9	251	-326	9
7329600	13	1	3	26	21	1	90	2	2	972.3	2.7	61	0	0	0	9	244	-319	9
7333200	13	1	3	26	22	0	110	1	-0.5	972.6	2.6	69	5	0	0	9	231	-308	9
7336800	13	1	3	26	23	1	80	0	-1.6	972.3	2.8	81	0	0	0	9	225	-303	9
7340400	13	1	3	26	24	1	0	0	-2.7	972.5	2.8	87	0	0	0	9	220	-298	9
7344000	13	1	3	27	1	1	90	2	-0.9	972.3	2.9	78	0	0	0	9	229	-306	9
7347600	13	1	3	27	2	1	130	1	-2.3	972	2.8	84	0	0	0	9	222	-299	9
7351200	13	1	3	27	3	1	100	1	-2.8	971.7	2.8	88	0	0	0	9	219	-297	9
7354800	13	1	3	27	4	0	90	2	-2.3	971.8	2.9	87	0	0	0	9	222	-299	9
7358400	13	1	3	27	5	0	90	1	-2.8	971.9	2.7	86	0	0	0	9	219	-297	9
7362000	13	1	3	27	6	5	90	1	-3.3	972.2	2.7	87	-1	0	0	9	230	-296	9
7365600	13	1	3	27	7	7	90	1	-2.9	972.4	2.8	89	-1	4	40	9	237	-298	9
7369200	13	1	3	27	8	7	90	1	-0.8	972.5	3.3	89	0	17	117	9	268	-309	9
7372800	13	1	3	27	9	7	180	1	2.5	972.9	3.6	78	-1	33	185	9	272	-324	9
7376400	13	1	3	27	10	7	150	0	4.8	973.1	3.6	66	-1	48	239	9	266	-333	9
7380000	13	1	3	27	11	8	250	2	7	973.2	3.4	54	-1	0	175	9	295	-345	9
7383600	13	1	3	27	12	7	210	1	9.4	973	3.7	49	-1	63	290	9	300	-357	9
7387200	13	1	3	27	13	7	250	2	10.8	972.6	3.4	42	-1	61	285	9	315	-365	9
7390800	13	1	3	27	14	7	270	5	11.3	971.9	3.6	41	-1	54	259	9	301	-366	9
7394400	13	1	3	27	15	8	270	6	11.8	971.8	4.2	47	-1	0	135	9	344	-372	9
7398000	13	1	3	27	16	8	280	5	10.9	971.9	4.1	50	-1	0	94	9	322	-366	9
7401600	13	1	3	27	17	8	290	3	10.8	972.1	4.4	54	-1	0	47	9	336	-366	9
7405200	13	1	3	27	18	8	270	4	10.4	972.4	4.5	56	0	0	5	9	300	-362	9
7408800	13	1	3	27	19	8	270	2	9.1	972.5	4.8	65	61	0	0	9	292	-355	9
7412400	13	1	3	27	20	8	230	0	8	972.6	4.9	72	21	0	0	9	286	-350	9
7416000	13	1	3	27	21	8	360	0	7.7	973	4.9	74	0	0	0	9	284	-348	9
7419600	13	1	3	27	22	8	190	1	6.8	973.2	5	79	2	0	0	9	279	-343	9
7423200	13	1	3	27	23	8	320	1	6.1	973.2	5	84	0	0	0	9	275	-340	9
7426800	13	1	3	27	24	8	50	0	6.4	973.2	5.1	83	0	0	0	9	277	-341	9
7430400	13	1	3	28	1	8	0	0	6.1	973	5	83	2	0	0	9	275	-340	9
7434000	13	1	3	28	2	8	330	0	5.1	972.9	4.9	87	0	0	0	9	270	-335	9
7437600	13	1	3	28	3	8	300	0	3.5	972.8	4.4	87	0	0	0	9	261	-327	9
7441200	13	1	3	28	4	8	280	0	1.9	973.2	4	89	0	0	0	9	253	-320	9
7444800	13	1	3	28	5	8	330	0	1.8	973.1	4.1	92	10	0	0	9	252	-319	9
7448400	13	1	3	28	6	2	290	1	0.5	972.8	3.9	96	10	0	0	9	237	-312	9
7452000	13	1	3	28	7	2	100	1	0.3	972.9	3.8	96	10	26	63	9	236	-311	9
7455600	13	1	3	28	8	2	280	0	2.4	973	4.5	96	10	104	152	9	247	-321	9
7459200	13	1	3	28	9	1	180	1	7.3	972.9	5.7	87	-1	235	182	9	273	-345	9
7462800	13	1	3	28	10	1	140	2	10.2	972.9	5.4	68	-1	337	208	9	291	-360	9
7466400	13	1	3	28	11	2	200	1	11.7	972.9	5.3	60	-1	352	275	9	300	-368	9
7470000	13	1	3	28	12	4	160	1	13.9	972.4	5.3	52	-1	253	364	9	315	-380	9
7473600	13	1	3	28	13	5	110	1	14.2	972.1	5.5	53	-1	185	367	9	318	-382	9
7477200	13	1	3	28	14	5	140	2	15.8	971.3	5.6	49	-1	162	337	9	327	-391	9
7480800	13	1	3	28	15	3	120	1	16.6	970.7	6.1	50	-1	206	265	9	332	-395	9
7484400	13	1	3	28	16	3	80	2	15.6	970	6.1	54	-1	127	203	9	325	-389	9
7488000	13	1	3	28	17	6	60	2	15.1	969.7	6.6	60	-1	20	103	9	323	-387	9
7491600	13	1	3	28	18	7	70	3	13.3	969.4	6.5	66	0	1	9	9	313	-377	9
7495200	13	1	3	28	19	7	70	2	11	969.2	6.4	76	0	0	0	9	299	-365	9
7498800	13	1	3	28	20	7	70	3	9.8	969.4	6.2	80	0	0	0	9	291	-358	9
7502400	13	1	3	28	21	7	90	1	9.2	969.5	6	80	0	0	0	9	288	-355	9
7506000	13	1	3	28	22	6	80	1	9.5	969.6	6	79	0	0	0	9	290	-357	9
7509600	13	1	3	28	23	7	80	2	8.7	969.7	5.9	81	0	0	0	9	285	-353	9
7513200	13	1	3	28	24	7	130	0	7.4	969.8	5.6	85	0	0	0	9	277	-346	9
7516800	13	1	3	29	1	7	100	2	6.7	969.3	5.8	91	0	0	0	9	273	-343	9
7520400	13	1	3	29	2	7	110	1	5.7	968.8	5.6	96	10	0	0	9	268	-338	9
7524000	13	1	3	29	3	7	130	1	3.3	968.4	4.8	97	10	0	0	9	254	-326	9
7527600	13	1	3	29	4	7	110	0	3.5	968.1	4.9	97	10	0	0	9	255	-327	9
7531200	13	1	3	29	5	0	330	0	0.8	967.9	4	96	46	0	0	9	237	-314	9
7534800	13	1	3	29	6	3	30	1	0.9	968.2	4.1	97	28	0	0	9	241	-314	9
7538400	13	1	3	29	7	3	260	1	0.9	968.3	4.1	97	11	23	68	9	241	-314	9
